2,-9.7905e-18,-2.9498e-18,-0.012878,0.0057742,-0.00077905
1.9361,-0.036259,-0.0092703,0.030042,-0.014372,0.0018748
1.8567,-0.069687,-0.018442,0.062297,-0.033687,0.0047379
1.6173,-0.2136,-0.029395,-0.0018928,0.0043321,-0.00071415
0.87558,-0.26172,1.0797e-16,0.2151,-0.1066,0.014823
0.86341,-5.7054e-17,0.079861,0.19753,-0.10169,0.013753
1.9646,0.38926,-1.3082e-16,-0.27666,0.12856,-0.01683
