0,4.0287e-17,-2.9433e-16,0.5116,-0.30565,0.051444
0.94856,0.43552,-1.3973e-16,-0.51217,0.30806,-0.052063
0.9871,0.022369,-1.8539e-17,-0.0261,0.017425,-0.003061
1.0094,0.027367,0.0063944,-0.023767,0.01654,-0.0029158
1.0864,0.074211,0.018061,-0.045844,0.026462,-0.0040664
1.2623,0.14107,0.050259,-0.29219,0.19603,-0.034334
1.5374,0.4541,0.14279,-0.29548,0.21469,-0.041318
3.0055,1.0973,-1.5941e-16,-0.3459,0.22884,-0.042119
4.9462,0.88233,-0.14764,-0.83623,0.5289,-0.090656
