0,2.0368e-16,-1.5709e-16,0.20113,-0.092891,0.012115
0.80772,0.29628,2.1407e-16,-0.19933,0.093245,-0.012256
0.88532,0.030281,9.1255e-18,-0.047575,0.02505,-0.0033004
0.90315,0.10256,0.049394,-0.10853,0.05912,-0.0081637
1.4535,0.52251,0.11079,-0.15704,0.080365,-0.01158
3.3386,0.94873,3.2854e-17,-0.31367,0.15591,-0.021708
4.9898,0.57953,-0.11532,-0.30099,0.15436,-0.02086
