2,0,-0,-0.0015816,0.0010913,-0.00010944
2.0661,0.063366,0.015742,-0.024137,0.0095309,-0.0010017
2.4409,0.18851,-0,0.039304,-0.016619,0.0017027
3.1994,0,-0.03409,0.043303,-0.015674,0.0015925
3.0434,-0.16842,-0,-0.098627,0.039617,-0.0040933
