0,0,5.5511e-17,0.071658,-0.023283,0.0021489
0.82609,0.22968,-0,-0.090313,0.032349,-0.003159
1.0113,0.13251,-0,-0.018399,0.0089543,-0.00093278
1.7009,0.34767,0.041836,-0.089347,0.033318,-0.0033879
3.1031,0.58673,1.1102e-16,0.075213,-0.037372,0.0041956
